Date,Open,High,Low,Close
2002-09-11,34.91,34.91,34.91,34.91
2002-09-12,32.49,32.49,32.49,32.49
2002-09-13,33.26,33.26,33.26,33.26
2002-09-16,33.11,33.11,33.11,33.11
2002-09-17,31.6,31.6,31.6,31.6
2002-09-18,31.0,31.0,31.0,31.0
2002-09-19,27.92,27.92,27.92,27.92
2002-09-20,28.46,28.46,28.46,28.46
2002-09-23,26.67,26.67,26.67,26.67
2002-09-24,26.08,26.08,26.08,26.08
2002-09-25,27.02,27.02,27.02,27.02
2002-09-26,29.28,29.28,29.28,29.28
2002-09-27,27.2,27.2,27.2,27.2
2002-09-30,27.43,27.43,27.43,27.43
2002-10-01,29.82,29.82,29.82,29.82
2002-10-02,28.24,28.24,28.24,28.24
2002-10-03,27.83,27.83,27.83,27.83
2002-10-04,25.04,25.04,25.04,25.04
2002-10-07,23.31,23.31,23.31,23.31
2002-10-08,23.12,23.12,23.12,23.12
2002-10-09,19.45,19.45,19.45,19.45
2002-10-10,19.58,19.58,19.58,19.58
2002-10-11,22.2,22.2,22.2,22.2
2002-10-14,22.16,22.16,22.16,22.16
2002-10-15,25.19,25.19,25.19,25.19
2002-10-16,22.46,22.46,22.46,22.46
2002-10-17,24.18,24.18,24.18,24.18
2002-10-18,23.87,23.87,23.87,23.87
2002-10-21,24.31,24.31,24.31,24.31
2002-10-22,22.71,22.71,22.71,22.71
2002-10-23,24.18,24.18,24.18,24.18
2002-10-24,23.44,23.44,23.44,23.44
2002-10-25,25.28,25.28,25.28,25.28
2002-10-28,24.25,24.25,24.25,24.25
2002-10-29,24.06,24.06,24.06,24.06
2002-10-30,25.5,25.5,25.5,25.5
2002-10-31,26.37,26.37,26.37,26.37
2002-11-01,28.52,28.52,28.52,28.52
2002-11-04,29.23,29.23,29.23,29.23
2002-11-05,29.75,29.75,29.75,29.75
2002-11-06,30.67,30.67,30.67,30.67
2002-11-07,29.05,29.05,29.05,29.05
2002-11-08,28.53,28.53,28.53,28.53
2002-11-11,25.93,25.93,25.93,25.93
2002-11-12,27.44,27.44,27.44,27.44
2002-11-13,27.21,27.21,27.21,27.21
2002-11-14,29.29,29.29,29.29,29.29
2002-11-15,30.07,30.07,30.07,30.07
2002-11-18,29.17,29.17,29.17,29.17
2002-11-19,28.39,28.39,28.39,28.39
2002-11-20,30.94,30.94,30.94,30.94
2002-11-21,33.6,33.6,33.6,33.6
2002-11-22,34.26,34.26,34.26,34.26
2002-11-25,35.07,35.07,35.07,35.07
2002-11-26,32.5,32.5,32.5,32.5
2002-11-27,36.64,36.64,36.64,36.64
2002-11-29,36.63,36.63,36.63,36.63
2002-12-02,37.44,37.44,37.44,37.44
2002-12-03,35.85,35.85,35.85,35.85
2002-12-04,35.53,35.53,35.53,35.53
2002-12-05,34.35,34.35,34.35,34.35
2002-12-06,35.81,35.81,35.81,35.81
2002-12-09,32.79,32.79,32.79,32.79
2002-12-10,34.99,34.99,34.99,34.99
2002-12-11,34.64,34.64,34.64,34.64
2002-12-12,34.81,34.81,34.81,34.81
2002-12-13,32.89,32.89,32.89,32.89
2002-12-16,36.04,36.04,36.04,36.04
2002-12-17,35.16,35.16,35.16,35.16
2002-12-18,33.53,33.53,33.53,33.53
2002-12-19,33.77,33.77,33.77,33.77
2002-12-20,35.62,35.62,35.62,35.62
2002-12-23,36.72,36.72,36.72,36.72
2002-12-24,36.43,36.43,36.43,36.43
2002-12-26,36.93,36.93,36.93,36.93
2002-12-27,35.01,35.01,35.01,35.01
2002-12-30,35.28,35.28,35.28,35.28
2002-12-31,36.86,36.86,36.86,36.86
2003-01-02,40.97,40.97,40.97,40.97
2003-01-03,41.34,41.34,41.34,41.34
2003-01-06,45.84,45.84,45.84,45.84
2003-01-07,44.01,44.01,44.01,44.01
2003-01-08,41.55,41.55,41.55,41.55
2003-01-09,44.4,44.4,44.4,44.4
2003-01-10,44.95,44.95,44.95,44.95
2003-01-13,45.07,45.07,45.07,45.07
2003-01-14,46.42,46.42,46.42,46.42
2003-01-15,44.86,44.86,44.86,44.86
2003-01-16,45.21,45.21,45.21,45.21
2003-01-17,42.93,42.93,42.93,42.93
2003-01-21,40.77,40.77,40.77,40.77
2003-01-22,39.62,39.62,39.62,39.62
2003-01-23,41.03,41.03,41.03,41.03
2003-01-24,37.53,37.53,37.53,37.53
2003-01-27,34.74,34.74,34.74,34.74
2003-01-28,36.56,36.56,36.56,36.56
2003-01-29,37.6,37.6,37.6,37.6
2003-01-30,36.05,36.05,36.05,36.05
2003-01-31,37.95,37.95,37.95,37.95
2003-02-03,38.24,38.24,38.24,38.24
2003-02-04,37.81,37.81,37.81,37.81
2003-02-05,37.67,37.67,37.67,37.67
2003-02-06,36.96,36.96,36.96,36.96
2003-02-07,35.87,35.87,35.87,35.87
2003-02-10,36.54,36.54,36.54,36.54
2003-02-11,36.34,36.34,36.34,36.34
2003-02-12,34.21,34.21,34.21,34.21
2003-02-13,34.12,34.12,34.12,34.12
2003-02-14,35.6,35.6,35.6,35.6
2003-02-18,38.1,38.1,38.1,38.1
2003-02-19,37.56,37.56,37.56,37.56
2003-02-20,38.14,38.14,38.14,38.14
2003-02-21,39.94,39.94,39.94,39.94
2003-02-24,38.23,38.23,38.23,38.23
2003-02-25,38.97,38.97,38.97,38.97
2003-02-26,37.94,37.94,37.94,37.94
2003-02-27,39.4,39.4,39.4,39.4
2003-02-28,40.23,40.23,40.23,40.23
2003-03-03,40.26,40.26,40.26,40.26
2003-03-04,39.51,39.51,39.51,39.51
2003-03-05,39.51,39.51,39.51,39.51
2003-03-06,39.17,39.17,39.17,39.17
2003-03-07,39.42,39.42,39.42,39.42
2003-03-10,37.73,37.73,37.73,37.73
2003-03-11,37.48,37.48,37.48,37.48
2003-03-12,36.05,36.05,36.05,36.05
2003-03-13,38.68,38.68,38.68,38.68
2003-03-14,38.98,38.98,38.98,38.98
2003-03-17,43.0,43.0,43.0,43.0
2003-03-18,43.47,43.47,43.47,43.47
2003-03-19,43.48,43.48,43.48,43.48
2003-03-20,44.9,44.9,44.9,44.9
2003-03-21,48.31,48.31,48.31,48.31
2003-03-24,42.57,42.57,42.57,42.57
2003-03-25,45.35,45.35,45.35,45.35
2003-03-26,44.31,44.31,44.31,44.31
2003-03-27,44.86,44.86,44.86,44.86
2003-03-28,45.12,45.12,45.12,45.12
2003-03-31,44.14,44.14,44.14,44.14
2003-04-01,45.25,45.25,45.25,45.25
2003-04-02,49.3,49.3,49.3,49.3
2003-04-03,48.96,48.96,48.96,48.96
2003-04-04,48.78,48.78,48.78,48.78
2003-04-07,50.78,50.78,50.78,50.78
2003-04-08,50.61,50.61,50.61,50.61
2003-04-09,49.55,49.55,49.55,49.55
2003-04-10,50.23,50.23,50.23,50.23
2003-04-11,49.48,49.48,49.48,49.48
2003-04-14,52.96,52.96,52.96,52.96
2003-04-15,54.96,54.96,54.96,54.96
2003-04-16,54.38,54.38,54.38,54.38
2003-04-17,57.72,57.72,57.72,57.72
2003-04-21,58.54,58.54,58.54,58.54
2003-04-22,62.69,62.69,62.69,62.69
2003-04-23,65.27,65.27,65.27,65.27
2003-04-24,63.65,63.65,63.65,63.65
2003-04-25,61.9,61.9,61.9,61.9
2003-04-28,65.6,65.6,65.6,65.6
2003-04-29,66.71,66.71,66.71,66.71
2003-04-30,67.83,67.83,67.83,67.83
2003-05-01,68.0,68.0,68.0,68.0
2003-05-02,70.99,70.99,70.99,70.99
2003-05-05,71.86,71.86,71.86,71.86
2003-05-06,73.33,73.33,73.33,73.33
2003-05-07,72.98,72.98,72.98,72.98
2003-05-08,72.21,72.21,72.21,72.21
2003-05-09,74.76,74.76,74.76,74.76
2003-05-12,76.25,76.25,76.25,76.25
2003-05-13,76.24,76.24,76.24,76.24
2003-05-14,76.31,76.31,76.31,76.31
2003-05-15,76.99,76.99,76.99,76.99
2003-05-16,76.06,76.06,76.06,76.06
2003-05-19,73.37,73.37,73.37,73.37
2003-05-20,73.45,73.45,73.45,73.45
2003-05-21,73.71,73.71,73.71,73.71
2003-05-22,74.96,74.96,74.96,74.96
2003-05-23,76.07,76.07,76.07,76.07
2003-05-27,78.53,78.53,78.53,78.53
2003-05-28,79.62,79.62,79.62,79.62
2003-05-29,80.1,80.1,80.1,80.1
2003-05-30,82.87,82.87,82.87,82.87
2003-06-02,83.92,83.92,83.92,83.92
2003-06-03,83.99,83.99,83.99,83.99
2003-06-04,85.95,85.95,85.95,85.95
2003-06-05,86.59,86.59,86.59,86.59
2003-06-06,86.52,86.52,86.52,86.52
2003-06-09,85.2,85.2,85.2,85.2
2003-06-10,86.42,86.42,86.42,86.42
2003-06-11,87.34,87.34,87.34,87.34
2003-06-12,87.41,87.41,87.41,87.41
2003-06-13,86.38,86.38,86.38,86.38
2003-06-16,88.51,88.51,88.51,88.51
2003-06-17,88.66,88.66,88.66,88.66
2003-06-18,88.33,88.33,88.33,88.33
2003-06-19,87.42,87.42,87.42,87.42
2003-06-20,87.73,87.73,87.73,87.73
2003-06-23,85.28,85.28,85.28,85.28
2003-06-24,85.24,85.24,85.24,85.24
2003-06-25,85.14,85.14,85.14,85.14
2003-06-26,85.97,85.97,85.97,85.97
2003-06-27,85.65,85.65,85.65,85.65
2003-06-30,85.12,85.12,85.12,85.12
2003-07-01,86.1,86.1,86.1,86.1
2003-07-02,87.67,87.67,87.67,87.67
2003-07-03,87.36,87.36,87.36,87.36
2003-07-07,88.65,88.65,88.65,88.65
2003-07-08,89.52,89.52,89.52,89.52
2003-07-09,89.71,89.71,89.71,89.71
2003-07-10,88.42,88.42,88.42,88.42
2003-07-11,89.09,89.09,89.09,89.09
2003-07-14,89.54,89.54,89.54,89.54
2003-07-15,88.53,88.53,88.53,88.53
2003-07-16,87.46,87.46,87.46,87.46
2003-07-17,84.94,84.94,84.94,84.94
2003-07-18,85.86,85.86,85.86,85.86
2003-07-21,83.67,83.67,83.67,83.67
2003-07-22,83.75,83.75,83.75,83.75
2003-07-23,84.46,84.46,84.46,84.46
2003-07-24,83.46,83.46,83.46,83.46
2003-07-25,83.88,83.88,83.88,83.88
2003-07-28,83.58,83.58,83.58,83.58
2003-07-29,82.01,82.01,82.01,82.01
2003-07-30,81.51,81.51,81.51,81.51
2003-07-31,80.46,80.46,80.46,80.46
2003-08-01,78.29,78.29,78.29,78.29
2003-08-04,77.31,77.31,77.31,77.31
2003-08-05,74.99,74.99,74.99,74.99
2003-08-06,74.83,74.83,74.83,74.83
2003-08-07,75.38,75.38,75.38,75.38
2003-08-08,75.9,75.9,75.9,75.9
2003-08-11,76.71,76.71,76.71,76.71
2003-08-12,77.93,77.93,77.93,77.93
2003-08-13,77.24,77.24,77.24,77.24
2003-08-14,77.73,77.73,77.73,77.73
2003-08-15,78.08,78.08,78.08,78.08
2003-08-18,78.85,78.85,78.85,78.85
2003-08-19,79.94,79.94,79.94,79.94
2003-08-20,80.42,80.42,80.42,80.42
2003-08-21,80.92,80.92,80.92,80.92
2003-08-22,79.71,79.71,79.71,79.71
2003-08-25,79.58,79.58,79.58,79.58
2003-08-26,80.14,80.14,80.14,80.14
2003-08-27,80.44,80.44,80.44,80.44
2003-08-28,81.3,81.3,81.3,81.3
2003-08-29,82.13,82.13,82.13,82.13
2003-09-02,83.3,83.3,83.3,83.3
2003-09-03,84.65,84.65,84.65,84.65
2003-09-04,84.36,84.36,84.36,84.36
2003-09-05,84.52,84.52,84.52,84.52
2003-09-08,85.71,85.71,85.71,85.71
2003-09-09,85.16,85.16,85.16,85.16
2003-09-10,84.45,84.45,84.45,84.45
2003-09-11,83.88,83.88,83.88,83.88
2003-09-12,84.61,84.61,84.61,84.61
2003-09-15,84.3,84.3,84.3,84.3
2003-09-16,85.29,85.29,85.29,85.29
2003-09-17,85.3,85.3,85.3,85.3
2003-09-18,86.05,86.05,86.05,86.05
2003-09-19,86.37,86.37,86.37,86.37
2003-09-22,85.11,85.11,85.11,85.11
2003-09-23,84.96,84.96,84.96,84.96
2003-09-24,83.79,83.79,83.79,83.79
2003-09-25,81.56,81.56,81.56,81.56
2003-09-26,80.08,80.08,80.08,80.08
2003-09-29,81.11,81.11,81.11,81.11
2003-09-30,81.43,81.43,81.43,81.43
2003-10-01,84.68,84.68,84.68,84.68
2003-10-02,84.49,84.49,84.49,84.49
2003-10-03,84.7,84.7,84.7,84.7
2003-10-06,85.15,85.15,85.15,85.15
2003-10-07,85.5,85.5,85.5,85.5
2003-10-08,85.38,85.38,85.38,85.38
2003-10-09,85.24,85.24,85.24,85.24
2003-10-10,84.99,84.99,84.99,84.99
2003-10-13,85.66,85.66,85.66,85.66
2003-10-14,85.77,85.77,85.77,85.77
2003-10-15,84.73,84.73,84.73,84.73
2003-10-16,85.12,85.12,85.12,85.12
2003-10-17,84.55,84.55,84.55,84.55
2003-10-20,84.17,84.17,84.17,84.17
2003-10-21,84.29,84.29,84.29,84.29
2003-10-22,82.84,82.84,82.84,82.84
2003-10-23,82.99,82.99,82.99,82.99
2003-10-24,82.77,82.77,82.77,82.77
2003-10-27,83.31,83.31,83.31,83.31
2003-10-28,84.46,84.46,84.46,84.46
2003-10-29,84.75,84.75,84.75,84.75
2003-10-30,84.25,84.25,84.25,84.25
2003-10-31,84.78,84.78,84.78,84.78
2003-11-03,85.86,85.86,85.86,85.86
2003-11-04,85.85,85.85,85.85,85.85
2003-11-05,85.93,85.93,85.93,85.93
2003-11-06,86.12,86.12,86.12,86.12
2003-11-07,86.26,86.26,86.26,86.26
2003-11-10,85.18,85.18,85.18,85.18
2003-11-11,84.98,84.98,84.98,84.98
2003-11-12,85.89,85.89,85.89,85.89
2003-11-13,86.16,86.16,86.16,86.16
2003-11-14,85.43,85.43,85.43,85.43
2003-11-17,84.2,84.2,84.2,84.2
2003-11-18,83.58,83.58,83.58,83.58
2003-11-19,83.92,83.92,83.92,83.92
2003-11-20,83.4,83.4,83.4,83.4
2003-11-21,83.72,83.72,83.72,83.72
2003-11-24,85.06,85.06,85.06,85.06
2003-11-25,85.6,85.6,85.6,85.6
2003-11-26,86.12,86.12,86.12,86.12
2003-11-28,86.6,86.6,86.6,86.6
2003-12-01,87.39,87.39,87.39,87.39
2003-12-02,87.29,87.29,87.29,87.29
2003-12-03,86.16,86.16,86.16,86.16
2003-12-04,86.33,86.33,86.33,86.33
2003-12-05,86.14,86.14,86.14,86.14
2003-12-08,86.42,86.42,86.42,86.42
2003-12-09,85.86,85.86,85.86,85.86
2003-12-10,84.6,84.6,84.6,84.6
2003-12-11,85.92,85.92,85.92,85.92
2003-12-12,86.61,86.61,86.61,86.61
2003-12-15,85.1,85.1,85.1,85.1
2003-12-16,84.86,84.86,84.86,84.86
2003-12-17,85.21,85.21,85.21,85.21
2003-12-18,86.48,86.48,86.48,86.48
2003-12-19,86.31,86.31,86.31,86.31
2003-12-22,86.78,86.78,86.78,86.78
2003-12-23,87.28,87.28,87.28,87.28
2003-12-24,87.18,87.18,87.18,87.18
2003-12-26,87.17,87.17,87.17,87.17
2003-12-29,87.56,87.56,87.56,87.56
2003-12-30,87.82,87.82,87.82,87.82
2003-12-31,87.88,87.88,87.88,87.88
2004-01-02,88.02,88.02,88.02,88.02
2004-01-05,88.83,88.83,88.83,88.83
2004-01-06,89.22,89.22,89.22,89.22
2004-01-07,89.44,89.44,89.44,89.44
2004-01-08,90.01,90.01,90.01,90.01
2004-01-09,90.27,90.27,90.27,90.27
2004-01-12,90.77,90.77,90.77,90.77
2004-01-13,90.53,90.53,90.53,90.53
2004-01-14,91.01,91.01,91.01,91.01
2004-01-15,91.01,91.01,91.01,91.01
2004-01-16,91.42,91.42,91.42,91.42
2004-01-20,91.8,91.8,91.8,91.8
2004-01-21,92.08,92.08,92.08,92.08
2004-01-22,91.75,91.75,91.75,91.75
2004-01-23,91.88,91.88,91.88,91.88
2004-01-26,92.28,92.28,92.28,92.28
2004-01-27,91.74,91.74,91.74,91.74
2004-01-28,90.2,90.2,90.2,90.2
2004-01-29,89.17,89.17,89.17,89.17
2004-01-30,89.16,89.16,89.16,89.16
2004-02-02,88.15,88.15,88.15,88.15
2004-02-03,88.83,88.83,88.83,88.83
2004-02-04,86.39,86.39,86.39,86.39
2004-02-05,86.8,86.8,86.8,86.8
2004-02-06,88.55,88.55,88.55,88.55
2004-02-09,88.47,88.47,88.47,88.47
2004-02-10,88.87,88.87,88.87,88.87
2004-02-11,88.8,88.8,88.8,88.8
2004-02-12,88.7,88.7,88.7,88.7
2004-02-13,87.72,87.72,87.72,87.72
2004-02-17,88.6,88.6,88.6,88.6
2004-02-18,87.99,87.99,87.99,87.99
2004-02-19,86.78,86.78,86.78,86.78
2004-02-20,86.06,86.06,86.06,86.06
2004-02-23,84.77,84.77,84.77,84.77
2004-02-24,84.42,84.42,84.42,84.42
2004-02-25,85.05,85.05,85.05,85.05
2004-02-26,85.57,85.57,85.57,85.57
2004-02-27,86.11,86.11,86.11,86.11
2004-03-01,86.86,86.86,86.86,86.86
2004-03-02,86.19,86.19,86.19,86.19
2004-03-03,86.29,86.29,86.29,86.29
2004-03-04,87.15,87.15,87.15,87.15
2004-03-05,87.44,87.44,87.44,87.44
2004-03-08,86.39,86.39,86.39,86.39
2004-03-09,85.36,85.36,85.36,85.36
2004-03-10,82.52,82.52,82.52,82.52
2004-03-11,80.43,80.43,80.43,80.43
2004-03-12,82.79,82.79,82.79,82.79
2004-03-15,79.6,79.6,79.6,79.6
2004-03-16,79.04,79.04,79.04,79.04
2004-03-17,81.35,81.35,81.35,81.35
2004-03-18,80.53,80.53,80.53,80.53
2004-03-19,79.14,79.14,79.14,79.14
2004-03-22,75.35,75.35,75.35,75.35
2004-03-23,75.87,75.87,75.87,75.87
2004-03-24,75.02,75.02,75.02,75.02
2004-03-25,77.92,77.92,77.92,77.92
2004-03-26,77.95,77.95,77.95,77.95
2004-03-29,80.13,80.13,80.13,80.13
2004-03-30,80.66,80.66,80.66,80.66
2004-03-31,81.19,81.19,81.19,81.19
2004-04-01,82.32,82.32,82.32,82.32
2004-04-02,82.65,82.65,82.65,82.65
2004-04-05,79.57,79.57,79.57,79.57
2004-04-06,76.64,76.64,76.64,76.64
2004-04-07,77.0,77.0,77.0,77.0
2004-04-08,76.18,76.18,76.18,76.18
2004-04-12,74.49,74.49,74.49,74.49
2004-04-13,69.71,69.71,69.71,69.71
2004-04-14,65.31,65.31,65.31,65.31
2004-04-15,64.6,64.6,64.6,64.6
2004-04-16,65.96,65.96,65.96,65.96
2004-04-19,66.11,66.11,66.11,66.11
2004-04-20,62.32,62.32,62.32,62.32
2004-04-21,62.34,62.34,62.34,62.34
2004-04-22,65.01,65.01,65.01,65.01
2004-04-23,63.94,63.94,63.94,63.94
2004-04-26,63.24,63.24,63.24,63.24
2004-04-27,63.46,63.46,63.46,63.46
2004-04-28,58.85,58.85,58.85,58.85
2004-04-29,55.3,55.3,55.3,55.3
2004-04-30,53.15,53.15,53.15,53.15
2004-05-03,53.38,53.38,53.38,53.38
2004-05-04,54.69,54.69,54.69,54.69
2004-05-05,55.11,55.11,55.11,55.11
2004-05-06,51.93,51.93,51.93,51.93
2004-05-07,46.35,46.35,46.35,46.35
2004-05-10,40.93,40.93,40.93,40.93
2004-05-11,43.82,43.82,43.82,43.82
2004-05-12,43.34,43.34,43.34,43.34
2004-05-13,42.89,42.89,42.89,42.89
2004-05-14,41.44,41.44,41.44,41.44
2004-05-18,40.6,40.6,40.6,40.6
2004-05-19,41.12,41.12,41.12,41.12
2004-05-20,40.63,40.63,40.63,40.63
2004-05-21,41.93,41.93,41.93,41.93
2004-05-24,43.47,43.47,43.47,43.47
2004-05-25,47.85,47.85,47.85,47.85
2004-05-26,48.69,48.69,48.69,48.69
2004-05-27,50.1,50.1,50.1,50.1
2004-05-28,50.28,50.28,50.28,50.28
2004-06-01,49.97,49.97,49.97,49.97
2004-06-02,50.53,50.53,50.53,50.53
2004-06-03,47.48,47.48,47.48,47.48
2004-06-04,49.37,49.37,49.37,49.37
2004-06-07,52.81,52.81,52.81,52.81
2004-06-08,52.35,52.35,52.35,52.35
2004-06-09,49.42,49.42,49.42,49.42
2004-06-10,50.04,50.04,50.04,50.04
2004-06-14,45.9,45.9,45.9,45.9
2004-06-15,48.42,48.42,48.42,48.42
2004-06-16,48.46,48.46,48.46,48.46
2004-06-17,48.59,48.59,48.59,48.59
2004-06-18,48.58,48.58,48.58,48.58
2004-06-21,48.51,48.51,48.51,48.51
2004-06-22,49.01,49.01,49.01,49.01
2004-06-23,50.49,50.49,50.49,50.49
2004-06-24,50.77,50.77,50.77,50.77
2004-06-25,51.48,51.48,51.48,51.48
2004-06-28,51.12,51.12,51.12,51.12
2004-06-29,51.65,51.65,51.65,51.65
2004-06-30,52.85,52.85,52.85,52.85
2004-07-01,50.35,50.35,50.35,50.35
2004-07-02,51.1,51.1,51.1,51.1
2004-07-06,48.26,48.26,48.26,48.26
2004-07-07,48.94,48.94,48.94,48.94
2004-07-08,45.93,45.93,45.93,45.93
2004-07-09,46.66,46.66,46.66,46.66
2004-07-12,47.08,47.08,47.08,47.08
2004-07-13,46.79,46.79,46.79,46.79
2004-07-14,45.79,45.79,45.79,45.79
2004-07-15,45.3,45.3,45.3,45.3
2004-07-16,44.57,44.57,44.57,44.57
2004-07-19,44.25,44.25,44.25,44.25
2004-07-20,45.43,45.43,45.43,45.43
2004-07-21,41.82,41.82,41.82,41.82
2004-07-22,40.16,40.16,40.16,40.16
2004-07-23,37.92,37.92,37.92,37.92
2004-07-26,35.63,35.63,35.63,35.63
2004-07-27,38.53,38.53,38.53,38.53
2004-07-28,37.58,37.58,37.58,37.58
2004-07-29,39.08,39.08,39.08,39.08
2004-07-30,40.34,40.34,40.34,40.34
2004-08-02,41.37,41.37,41.37,41.37
2004-08-03,39.41,39.41,39.41,39.41
2004-08-04,39.45,39.45,39.45,39.45
2004-08-05,36.38,36.38,36.38,36.38
2004-08-06,33.81,33.81,33.81,33.81
2004-08-09,33.55,33.55,33.55,33.55
2004-08-10,36.8,36.8,36.8,36.8
2004-08-11,34.62,34.62,34.62,34.62
2004-08-12,32.43,32.43,32.43,32.43
2004-08-13,33.29,33.29,33.29,33.29
2004-08-16,36.42,36.42,36.42,36.42
2004-08-17,37.56,37.56,37.56,37.56
2004-08-18,40.75,40.75,40.75,40.75
2004-08-19,40.03,40.03,40.03,40.03
2004-08-20,42.93,42.93,42.93,42.93
2004-08-23,41.89,41.89,41.89,41.89
2004-08-24,42.28,42.28,42.28,42.28
2004-08-25,44.39,44.39,44.39,44.39
2004-08-26,44.86,44.86,44.86,44.86
2004-08-27,46.29,46.29,46.29,46.29
2004-08-30,45.06,45.06,45.06,45.06
2004-08-31,48.04,48.04,48.04,48.04
2004-09-01,48.75,48.75,48.75,48.75
2004-09-02,50.71,50.71,50.71,50.71
2004-09-03,49.56,49.56,49.56,49.56
2004-09-07,52.44,52.44,52.44,52.44
2004-09-08,51.92,51.92,51.92,51.92
2004-09-09,53.27,53.27,53.27,53.27
2004-09-10,54.11,54.11,54.11,54.11
2004-09-13,54.77,54.77,54.77,54.77
2004-09-14,54.82,54.82,54.82,54.82
2004-09-15,53.66,53.66,53.66,53.66
2004-09-16,56.23,56.23,56.23,56.23
2004-09-17,56.15,56.15,56.15,56.15
2004-09-20,55.38,55.38,55.38,55.38
2004-09-21,57.15,57.15,57.15,57.15
2004-09-22,54.42,54.42,54.42,54.42
2004-09-23,54.55,54.55,54.55,54.55
2004-09-24,54.59,54.59,54.59,54.59
2004-09-27,52.52,52.52,52.52,52.52
2004-09-28,53.95,53.95,53.95,53.95
2004-09-29,54.47,54.47,54.47,54.47
2004-09-30,54.64,54.64,54.64,54.64
2004-10-01,57.84,57.84,57.84,57.84
2004-10-04,58.92,58.92,58.92,58.92
2004-10-05,59.08,59.08,59.08,59.08
2004-10-06,60.36,60.36,60.36,60.36
2004-10-07,58.08,58.08,58.08,58.08
2004-10-08,57.65,57.65,57.65,57.65
2004-10-11,58.23,58.23,58.23,58.23
2004-10-12,58.08,58.08,58.08,58.08
2004-10-13,55.69,55.69,55.69,55.69
2004-10-14,53.53,53.53,53.53,53.53
2004-10-15,55.34,55.34,55.34,55.34
2004-10-18,55.72,55.72,55.72,55.72
2004-10-19,54.42,54.42,54.42,54.42
2004-10-20,54.8,54.8,54.8,54.8
2004-10-21,56.4,56.4,56.4,56.4
2004-10-22,54.32,54.32,54.32,54.32
2004-10-25,55.27,55.27,55.27,55.27
2004-10-26,57.9,57.9,57.9,57.9
2004-10-27,60.36,60.36,60.36,60.36
2004-10-28,60.03,60.03,60.03,60.03
2004-10-29,60.83,60.83,60.83,60.83
2004-11-01,60.9,60.9,60.9,60.9
2004-11-02,61.26,61.26,61.26,61.26
2004-11-03,63.84,63.84,63.84,63.84
2004-11-04,66.34,66.34,66.34,66.34
2004-11-05,65.88,65.88,65.88,65.88
2004-11-08,63.89,63.89,63.89,63.89
2004-11-09,64.73,64.73,64.73,64.73
2004-11-10,64.91,64.91,64.91,64.91
2004-11-11,67.13,67.13,67.13,67.13
2004-11-12,68.93,68.93,68.93,68.93
2004-11-15,70.07,70.07,70.07,70.07
2004-11-16,69.01,69.01,69.01,69.01
2004-11-17,71.05,71.05,71.05,71.05
2004-11-18,70.83,70.83,70.83,70.83
2004-11-19,69.31,69.31,69.31,69.31
2004-11-22,69.89,69.89,69.89,69.89
2004-11-23,71.04,71.04,71.04,71.04
2004-11-24,71.93,71.93,71.93,71.93
2004-11-26,72.2,72.2,72.2,72.2
2004-11-29,72.06,72.06,72.06,72.06
2004-11-30,71.28,71.28,71.28,71.28
2004-12-01,73.06,73.06,73.06,73.06
2004-12-02,73.15,73.15,73.15,73.15
2004-12-03,73.9,73.9,73.9,73.9
2004-12-06,73.28,73.28,73.28,73.28
2004-12-07,71.2,71.2,71.2,71.2
2004-12-08,72.16,72.16,72.16,72.16
2004-12-09,72.56,72.56,72.56,72.56
2004-12-10,73.16,73.16,73.16,73.16
2004-12-13,73.5,73.5,73.5,73.5
2004-12-14,74.32,74.32,74.32,74.32
2004-12-15,75.14,75.14,75.14,75.14
2004-12-16,74.3,74.3,74.3,74.3
2004-12-17,74.23,74.23,74.23,74.23
2004-12-20,73.5,73.5,73.5,73.5
2004-12-21,74.97,74.97,74.97,74.97
2004-12-22,75.91,75.91,75.91,75.91
2004-12-23,76.28,76.28,76.28,76.28
2004-12-27,75.75,75.75,75.75,75.75
2004-12-28,76.94,76.94,76.94,76.94
2004-12-29,77.22,77.22,77.22,77.22
2004-12-30,77.74,77.74,77.74,77.74
2004-12-31,78.67,78.67,78.67,78.67
2005-01-03,77.49,77.49,77.49,77.49
2005-01-04,74.76,74.76,74.76,74.76
2005-01-05,72.3,72.3,72.3,72.3
2005-01-06,73.09,73.09,73.09,73.09
2005-01-07,72.01,72.01,72.01,72.01
2005-01-10,73.57,73.57,73.57,73.57
2005-01-11,71.84,71.84,71.84,71.84
2005-01-12,71.74,71.74,71.74,71.74
2005-01-13,70.81,70.81,70.81,70.81
2005-01-14,72.34,72.34,72.34,72.34
2005-01-18,73.99,73.99,73.99,73.99
2005-01-19,72.21,72.21,72.21,72.21
2005-01-20,70.78,70.78,70.78,70.78
2005-01-21,70.34,70.34,70.34,70.34
2005-01-24,68.41,68.41,68.41,68.41
2005-01-25,68.81,68.81,68.81,68.81
2005-01-26,70.93,70.93,70.93,70.93
2005-01-27,71.16,71.16,71.16,71.16
2005-01-28,70.52,70.52,70.52,70.52
2005-01-31,73.28,73.28,73.28,73.28
2005-02-01,74.27,74.27,74.27,74.27
2005-02-02,75.05,75.05,75.05,75.05
2005-02-03,74.53,74.53,74.53,74.53
2005-02-04,76.65,76.65,76.65,76.65
2005-02-07,76.7,76.7,76.7,76.7
2005-02-08,77.14,77.14,77.14,77.14
2005-02-09,74.4,74.4,74.4,74.4
