Day,Date,Open,High,Low,Close,Volume
Tue,11/25/2014,4290.68,4302.44,4279.9,4288.23,552146496
Mon,11/24/2014,4262.09,4285,4258.41,4284.32,487781184
Fri,11/21/2014,4284.41,4285.27,4237.38,4251.32,617115392
Thu,11/20/2014,4204.54,4245.17,4202.36,4242.09,527120512
Wed,11/19/2014,4233.7,4235.84,4204.16,4222.66,527248704
Tue,11/18/2014,4215.18,4248.19,4214.32,4242.19,487791200
Mon,11/17/2014,4215.29,4225.48,4194.18,4213.79,487670496
Fri,11/14/2014,4214.97,4225.18,4198.59,4224.99,497779808
Thu,11/13/2014,4202.77,4228.68,4194.33,4213.48,545005504
Wed,11/12/2014,4174.47,4199.19,4173.02,4195.4,492064704
Tue,11/11/2014,4173.61,4187.31,4165.25,4187.16,468741504
Mon,11/10/2014,4162.59,4179.98,4151.48,4175.95,551271104
