Day,Date,Open,High,Low,Close,Volume
Fri,8/21/2020,50.651,50.651,50.651,50.651,0
Thu,8/20/2020,51.958,51.958,51.958,51.958,0
Wed,8/19/2020,52.821,52.821,52.821,52.821,0
Tue,8/18/2020,53.713,53.713,53.713,53.713,0
Mon,8/17/2020,54.463,54.463,54.463,54.463,0
Fri,8/14/2020,54.349,54.349,54.349,54.349,0
Thu,8/13/2020,53.673,53.673,53.673,53.673,0
Wed,8/12/2020,54.706,54.706,54.706,54.706,0
Tue,8/11/2020,53.279,53.279,53.279,53.279,0
Mon,8/10/2020,52.857,52.857,52.857,52.857,0
Fri,8/7/2020,50.735,50.735,50.735,50.735,0
Thu,8/6/2020,47.856,47.856,47.856,47.856,0
Wed,8/5/2020,48.298,48.298,48.298,48.298,0
Tue,8/4/2020,45.584,45.584,45.584,45.584,0
Mon,8/3/2020,44.286,44.286,44.286,44.286,0
Fri,7/31/2020,42.561,42.561,42.561,42.561,0
Thu,7/30/2020,43.542,43.542,43.542,43.542,0
Wed,7/29/2020,45.451,45.451,45.451,45.451,0
Tue,7/28/2020,42.135,42.135,42.135,42.135,0
Mon,7/27/2020,42.681,42.681,42.681,42.681,0
Fri,7/24/2020,41.082,41.082,41.082,41.082,0
Thu,7/23/2020,42.35,42.35,42.35,42.35,0
Wed,7/22/2020,42.857,42.857,42.857,42.857,0
Tue,7/21/2020,40.599,40.599,40.599,40.599,0
Mon,7/20/2020,38.809,38.809,38.809,38.809,0
Fri,7/17/2020,39.705,39.705,39.705,39.705,0
Thu,7/16/2020,38.196,38.196,38.196,38.196,0
Wed,7/15/2020,38.695,38.695,38.695,38.695,0
Tue,7/14/2020,34.2,34.2,34.2,34.2,0
Mon,7/13/2020,31.321,31.321,31.321,31.321,0
Fri,7/10/2020,32.045,32.045,32.045,32.045,0
Thu,7/9/2020,29.946,29.946,29.946,29.946,0
Wed,7/8/2020,32.141,32.141,32.141,32.141,0
Tue,7/7/2020,30.941,30.941,30.941,30.941,0
Mon,7/6/2020,32.934,32.934,32.934,32.934,0
Thu,7/2/2020,30.202,30.202,30.202,30.202,0
Wed,7/1/2020,28.889,28.889,28.889,28.889,0
Tue,6/30/2020,29.042,29.042,29.042,29.042,0
Mon,6/29/2020,27.288,27.288,27.288,27.288,0
Fri,6/26/2020,24.35,24.35,24.35,24.35,0
Thu,6/25/2020,27.039,27.039,27.039,27.039,0
Wed,6/24/2020,26.022,26.022,26.022,26.022,0
Tue,6/23/2020,29.955,29.955,29.955,29.955,0
Mon,6/22/2020,29.371,29.371,29.371,29.371,0
Fri,6/19/2020,29.443,29.443,29.443,29.443,0
Thu,6/18/2020,29.835,29.835,29.835,29.835,0
Wed,6/17/2020,30.817,30.817,30.817,30.817,0
Tue,6/16/2020,31.768,31.768,31.768,31.768,0
Mon,6/15/2020,28.915,28.915,28.915,28.915,0
Fri,6/12/2020,26.92,26.92,26.92,26.92,0
Thu,6/11/2020,23.493,23.493,23.493,23.493,0
Wed,6/10/2020,37.101,37.101,37.101,37.101,0
Tue,6/9/2020,42.556,42.556,42.556,42.556,0
Mon,6/8/2020,48.926,48.926,48.926,48.926,0
Fri,6/5/2020,42.395,42.395,42.395,42.395,0
Thu,6/4/2020,34.678,34.678,34.678,34.678,0
Wed,6/3/2020,34.757,34.757,34.757,34.757,0
Tue,6/2/2020,30.302,30.302,30.302,30.302,0
Mon,6/1/2020,29.072,29.072,29.072,29.072,0
Fri,5/29/2020,27.603,27.603,27.603,27.603,0
Thu,5/28/2020,26.639,26.639,26.639,26.639,0
Wed,5/27/2020,27.785,27.785,27.785,27.785,0
Tue,5/26/2020,24.445,24.445,24.445,24.445,0
Fri,5/22/2020,21.569,21.569,21.569,21.569,0
Thu,5/21/2020,20.895,20.895,20.895,20.895,0
Wed,5/20/2020,21.154,21.154,21.154,21.154,0
Tue,5/19/2020,19.338,19.338,19.338,19.338,0
Mon,5/18/2020,19.861,19.861,19.861,19.861,0
Fri,5/15/2020,15.865,15.865,15.865,15.865,0
Thu,5/14/2020,15.372,15.372,15.372,15.372,0
Wed,5/13/2020,15.413,15.413,15.413,15.413,0
Tue,5/12/2020,17.08,17.08,17.08,17.08,0
