Day,Date,Open,High,Low,Close,Volume
Wed,6/23/2010,43.31,43.31,43.31,43.31,0
Tue,6/22/2010,43.003,43.003,43.003,43.003,0
Mon,6/21/2010,46.471,46.471,46.471,46.471,0
Fri,6/18/2010,48.223,48.223,48.223,48.223,0
Thu,6/17/2010,47.571,47.571,47.571,47.571,0
Wed,6/16/2010,47.624,47.624,47.624,47.624,0
Tue,6/15/2010,48.595,48.595,48.595,48.595,0
Mon,6/14/2010,44.549,44.549,44.549,44.549,0
Fri,6/11/2010,44.019,44.019,44.019,44.019,0
Thu,6/10/2010,41.701,41.701,41.701,41.701,0
Wed,6/9/2010,36.532,36.532,36.532,36.532,0
Tue,6/8/2010,36.861,36.861,36.861,36.861,0
Mon,6/7/2010,37.672,37.672,37.672,37.672,0
Fri,6/4/2010,42.879,42.879,42.879,42.879,0
Thu,6/3/2010,49.9,49.9,49.9,49.9,0
Wed,6/2/2010,48.48,48.48,48.48,48.48,0
