time,open,high,low,close,Chars,EMA,EMA2,EMA3,Volume,%K,%D,Shapes,Shapes,Shapes,Histogram,MACD,Signal
2018-09-14,57.12,57.29,56,56.04,NaN,57.75681107776722,58.21982044348757,58.82015042846607,NaN,19,18,NaN,NaN,NaN,-0.4053849847708909,-0.7251447295540032,-0.3197597447831123
2018-09-17,56.89,56.89,55.13,55.22,NaN,57.52619188887929,58.1021804260959,58.78432803614302,NaN,6,10,NaN,NaN,NaN,-0.40749202052526856,-0.829124770439698,-0.42163274991442945
2018-09-18,56.65,56.65,55.51,55.87,NaN,57.37562898989026,58.014643938798024,58.75532974722618,NaN,9,9,NaN,NaN,NaN,-0.34212583787162354,-0.8492900472539588,-0.5071642093823353
2018-09-19,57.02,57.72,55.52,55.56,NaN,57.21057180899115,57.91838339217849,58.72353542138313,NaN,6,7,NaN,NaN,NaN,-0.29838053567600276,-0.8801398789773387,-0.5817593433013359
2018-09-20,58.22,58.34,57.18,58.08,NaN,57.289610735446495,57.92472129836757,58.71713208385693,NaN,32,23,NaN,NaN,NaN,-0.0891959253112189,-0.6932542499403596,-0.6040583246291407
2018-09-21,58.78,59.21,57.53,57.93,NaN,57.347827941314996,57.92492830627473,58.709299923818556,NaN,39,33,NaN,NaN,NaN,0.04252716854858607,-0.5508993639434081,-0.5934265324919942
2018-09-24,58.26,58.26,54.8,55.4,NaN,57.17075267392272,57.82591150995023,58.67637156636763,NaN,14,20,NaN,NaN,NaN,-0.03318922560572046,-0.6349130644991448,-0.6017238388934243
2018-09-25,57.64,57.64,54.96,54.96,NaN,56.96977515811157,57.713522823285516,58.63939274481173,NaN,4,8,NaN,NaN,NaN,-0.10150093124202864,-0.7286000029459601,-0.6270990717039314
2018-09-26,55.35,55.4,52.6,52.6,NaN,56.57252287101051,57.51299251649001,58.57929928466435,NaN,1,2,NaN,NaN,NaN,-0.28388908245479993,-0.9819604247724314,-0.6980713423176315
2018-09-27,53.71,53.95,52.7,52.8,NaN,56.229566246373196,57.328169280549226,58.5217938191453,NaN,1,0,NaN,NaN,NaN,-0.36419679144119166,-1.153317331619121,-0.7891205401779293
2018-09-28,53.24,53.93,52.9,52.92,NaN,55.928696587611995,57.15529989699827,58.46605457716375,NaN,2,1,NaN,NaN,NaN,-0.3805879290079164,-1.2648554514378247,-0.8842675224299084
2018-10-01,54.39,54.39,51.08,51.24,NaN,55.50245144328363,56.92332735201795,58.394153536594956,NaN,0,0,NaN,NaN,NaN,-0.4700625053587886,-1.4718456541283942,-1.0017831487696056
2018-10-02,51.79,52.3,49.85,49.9,NaN,54.99313767571239,56.64790274997803,58.30963459593232,NaN,0,0,NaN,NaN,NaN,-0.5778845869044562,-1.724138882400176,-1.1462542954957198
2018-10-03,51.4,52.01,50.75,51.68,NaN,54.691943341556716,56.45308303429262,58.24366808253996,NaN,13,8,NaN,NaN,NaN,-0.4911260905951078,-1.7601619087396045,-1.2690358181444967
2018-10-04,51.46,51.46,48.76,49.09,NaN,54.18267576505156,56.16433468000663,58.15258680808683,NaN,4,4,NaN,NaN,NaN,-0.5647200966547401,-1.974935938962922,-1.4102158423081819
2018-10-05,50,50,46.18,47.53,NaN,53.57788705913779,55.82573332000637,58.04688942691184,NaN,1,1,NaN,NaN,NaN,-0.6679427201854662,-2.2451442425400145,-1.5772015223545484
2018-10-08,47.71,47.92,45.67,47.22,NaN,52.9998973264889,55.48825358196691,57.93915918385799,NaN,0,0,NaN,NaN,NaN,-0.7030304303102874,-2.4559895602424078,-1.7529591299321203
2018-10-09,47.41,48.15,46.24,46.31,NaN,52.39172484226263,55.1283220689486,57.82344615715294,NaN,0,0,NaN,NaN,NaN,-0.7302613906919664,-2.6657858682970783,-1.935524477605112
2018-10-10,46,46.26,38.95,38.95,NaN,51.169749856602394,54.49387806624473,57.63565067300216,NaN,0,0,NaN,NaN,NaN,-1.1610999188027917,-3.3868993761086017,-2.22579945730581
2018-10-11,39.18,39.72,33.51,33.51,NaN,49.56431805145672,53.67098088717631,57.39559444740015,NaN,0,0,NaN,NaN,NaN,-1.697150287506589,-4.347237316689046,-2.6500870291824574
2018-10-12,36.56,37.53,32.78,34.8,NaN,48.222107319506115,52.93094242101254,57.17076266185388,NaN,3,2,NaN,NaN,NaN,-1.8376837271969868,-4.947191688178691,-3.1095079609817042
2018-10-15,36.75,36.82,34.62,35.45,NaN,47.06100665409647,52.24541526724734,56.95463567019364,NaN,6,4,NaN,NaN,NaN,-1.7596026749927698,-5.309011304722667,-3.549408629729897
2018-10-16,36.99,41.14,36.9,41.02,NaN,46.51182423099679,51.80520290382587,56.79608208143549,NaN,22,15,NaN,NaN,NaN,-1.230598035904654,-5.087656174610714,-3.8570581387060603
2018-10-17,40.62,40.62,38.6,39.9,NaN,45.91074930090617,51.338332201715055,56.62796186171972,NaN,24,21,NaN,NaN,NaN,-0.8708299148109448,-4.945595532219741,-4.074765617408796
2018-10-18,39.43,40.27,35.71,36.5,NaN,45.055226637187424,50.75643682125564,56.42768363423992,NaN,16,17,NaN,NaN,NaN,-0.7795150799139527,-5.049159467301237,-4.2696443873872845
2018-10-19,36.89,38.33,35.05,35.4,NaN,44.17747876107948,50.154223612578946,56.21845295131216,NaN,10,11,NaN,NaN,NaN,-0.7126911392091273,-5.160508311398694,-4.447817172189566
2018-10-22,36.45,36.45,34.09,34.23,NaN,43.273162510072254,49.52974425522291,55.99966237468219,NaN,4,5,NaN,NaN,NaN,-0.66756350710794,-5.282271556074491,-4.614708048966551
2018-10-23,31.79,33.3,29.52,32.31,NaN,42.27651137279296,48.85446016678279,55.76394434110326,NaN,1,1,NaN,NaN,NaN,-0.684742101553125,-5.470635675907957,-4.785893574354832
2018-10-24,32.76,33.16,26.97,26.97,NaN,40.88501033890269,47.99624604259523,55.47743743223656,NaN,0,0,NaN,NaN,NaN,-0.9567682459161677,-5.981853881750041,-5.025085635833873
2018-10-25,31.15,31.28,28.81,29.34,NaN,39.83546394445699,47.26462855072875,55.2173634279357,NaN,6,4,NaN,NaN,NaN,-0.8800529809598814,-6.125151862033725,-5.245098881073844
2018-10-26,28.2,29.08,25.3,27.45,NaN,38.709512676779084,46.48758429383743,54.94107125452341,NaN,3,3,NaN,NaN,NaN,-0.858632326944269,-6.31838928975418,-5.4597569628099105
2018-10-29,31.05,31.05,25.19,26.59,NaN,37.607738797071896,45.70728687054969,54.65897104303561,NaN,1,1,NaN,NaN,NaN,-0.8053029794223239,-6.466385687087815,-5.661082707665491
2018-10-30,28.23,30.51,27.71,30.46,NaN,36.95794436097445,45.109354052096755,54.41818526151287,NaN,10,6,NaN,NaN,NaN,-0.43107649526070446,-6.199928326741372,-5.768851831480667
2018-10-31,32.83,32.93,31.26,31.26,NaN,36.43994941906768,44.566242128485115,54.187755557418214,NaN,15,12,NaN,NaN,NaN,-0.07027319073338312,-5.856693319897396,-5.7864201291640125
2018-11-01,32.64,34.78,32.53,34.39,NaN,36.25359038097062,44.16717380972099,53.99076296480709,NaN,25,20,NaN,NaN,NaN,0.41205814293849574,-5.271347450490893,-5.683405593429389
2018-11-02,36.28,36.33,32.75,34.24,NaN,36.07053670997329,43.77787287600644,53.794237960182144,NaN,30,26,NaN,NaN,NaN,0.7350151841827124,-4.764636613200999,-5.499651797383711
2018-11-05,35.47,35.47,33.7,34.7,NaN,35.945942463612084,43.42187786126109,53.6042455426679,NaN,35,31,NaN,NaN,NaN,0.9784030914089028,-4.276647933122582,-5.255051024531485
2018-11-06,35.68,36.16,35.15,36.13,NaN,35.962674966920076,43.13592186670183,53.4303724526911,NaN,41,37,NaN,NaN,NaN,1.2188329660138626,-3.7315098170141567,-4.950342783028019
2018-11-07,38.16,39.21,37.39,39.03,NaN,36.24152269720007,42.9749053229096,53.287085164604626,NaN,55,48,NaN,NaN,NaN,1.5358390706979765,-3.030543944655548,-4.566383015353525
2018-11-08,39.09,39.66,38.01,38.49,NaN,36.445929724727335,42.7990266827955,53.13985048634986,NaN,72,64,NaN,NaN,NaN,1.6611904375891253,-2.4898949683671177,-4.151085405956243
2018-11-09,37.63,37.76,35.01,36.28,NaN,36.430845204297576,42.54337857758783,52.97209078001802,NaN,68,66,NaN,NaN,NaN,1.5494835144081422,-2.2142310129460654,-3.7637145273542076
2018-11-12,36.54,36.54,32.59,32.59,NaN,36.08167745845234,42.15305000591772,52.76928390658501,NaN,49,54,NaN,NaN,NaN,1.1970671802845154,-2.2673805519985635,-3.464447732283079
2018-11-13,33.88,34.91,31.68,32.23,NaN,35.7315249622294,41.76391078999938,52.56491292243989,NaN,42,46,NaN,NaN,NaN,0.9220375595405601,-2.3119007828573785,-3.2339383423979386
2018-11-14,33.51,34.11,29.88,30.31,NaN,35.23865905657218,41.31473781784254,52.34347100281362,NaN,31,35,NaN,NaN,NaN,0.6082728730347391,-2.473597251104515,-3.081870124139254
2018-11-15,29.59,32.11,29.18,32.09,NaN,34.95241732415653,40.95298339361342,52.14194392815876,NaN,37,35,NaN,NaN,NaN,0.5214168402772685,-2.430099073792668,-2.9515159140699367
2018-11-16,31.44,33.12,31.04,32.83,NaN,34.75947029468775,40.63443502523643,51.94978528210743,NaN,45,41,NaN,NaN,NaN,0.5137771076769182,-2.3092945294737888,-2.823071637150707
2018-11-19,32.94,33.28,29.33,29.86,NaN,34.314063904261594,40.21190816150167,51.72998642357899,NaN,32,34,NaN,NaN,NaN,0.31825457002891744,-2.42525342461456,-2.7435079946434775
2018-11-20,28.37,28.37,25.51,26.04,NaN,33.56187627660145,39.656147057129054,51.474364668120494,NaN,10,17,NaN,NaN,NaN,-0.03975003620536954,-2.7931955399001893,-2.7534455036948198
2018-11-21,27.66,29.38,27.28,28.03,NaN,33.05897843327405,39.200219721555364,51.24108740774118,NaN,13,13,NaN,NaN,NaN,-0.10995683704166526,-2.8908915499969012,-2.780934712955236
2018-11-23,26.45,28.85,26.45,27.84,NaN,32.58452584843096,38.75472090894535,51.008240766868134,NaN,13,12,NaN,NaN,NaN,-0.1349690857623589,-2.9496460701581846,-2.8146769843958257
2018-11-26,29.5,30.35,28.8,29.46,NaN,32.30047804402814,38.390222049771026,50.7938304109789,NaN,21,18,NaN,NaN,NaN,-0.014525488014375476,-2.832833844413795,-2.8183083563994193
2018-11-27,28.97,29.3,27.98,28.44,NaN,31.949525494571034,38.0000172635055,50.57140423773533,NaN,19,18,NaN,NaN,NaN,0.022327637981350623,-2.790398808922731,-2.812726446904082
2018-11-28,29.58,33.13,28.19,32.87,NaN,32.03320499506458,37.798840115917045,50.39527086223548,NaN,41,33,NaN,NaN,NaN,0.3526113525405936,-2.37196225622834,-2.7245736087689334
2018-11-29,33.13,33.6,31.35,32.52,NaN,32.077459086422344,37.59182677803795,50.217407470571445,NaN,46,41,NaN,NaN,NaN,0.5436455515843237,-2.045016669288529,-2.5886622208728527
2018-11-30,32.38,33.86,32.2,33.17,NaN,32.17678098765668,37.41842180635019,50.047781525590636,NaN,51,47,NaN,NaN,NaN,0.6999651092688262,-1.71370583428682,-2.4136709435556463
2018-12-03,36.67,36.67,33.7,35.33,NaN,32.46343726150607,37.336522911983515,49.90133593827132,NaN,64,57,NaN,NaN,NaN,0.9211009830563559,-1.2622947147352015,-2.1833956977915574
2018-12-04,35.16,35.16,28.37,28.58,NaN,32.11039751046007,36.99312985661161,49.68918334187062,NaN,34,41,NaN,NaN,NaN,0.6005554000875581,-1.4327014476821098,-2.033256847769668
2018-12-06,26.55,27.71,25,27.7,NaN,31.709452282236427,36.62869339164645,49.4703854976729,NaN,19,25,NaN,NaN,NaN,0.33053880264629387,-1.6200833444618006,-1.9506221471080945
2018-12-07,30.46,30.46,24.92,25.25,NaN,31.12222934748766,36.182470121385805,49.229386636999536,NaN,6,12,NaN,NaN,NaN,0.005400413657621561,-1.9438716300360674,-1.949272043693689
2018-12-10,26.68,26.68,23.13,24.88,NaN,30.55475395226151,35.739235998978515,48.98710418290004,NaN,2,5,NaN,NaN,NaN,-0.20451452266428038,-2.2049151970240395,-2.000400674359759
2018-12-11,28.75,28.75,24.08,24.88,NaN,30.038867229328645,35.31338360686171,48.7472324994881,NaN,0,1,NaN,NaN,NaN,-0.30712687769517766,-2.384309271478731,-2.0771823937835534
2018-12-12,28.36,28.36,25.89,25.89,NaN,29.66169748120786,34.94383915169067,48.519797350239465,NaN,5,3,NaN,NaN,NaN,-0.2719490996242331,-2.417118768313845,-2.145169668689612
2018-12-13,28.76,28.76,24.35,24.58,NaN,29.199724982916237,34.53741408691848,48.28159041143111,NaN,1,1,NaN,NaN,NaN,-0.29968836586782244,-2.51978012602439,-2.2200917601565675
2018-12-14,24.47,24.47,22.42,22.43,NaN,28.58429543901476,34.0626135344903,48.024360656093485,NaN,0,0,NaN,NaN,NaN,-0.41833246560890647,-2.743007342167701,-2.3246748765587943
2018-12-17,21.83,21.83,18.08,18.26,NaN,27.645723126377053,33.44290319980441,47.72819786349554,NaN,0,0,NaN,NaN,NaN,-0.7156926507110319,-3.2192906899475844,-2.5035980392365524
2018-12-18,20.39,20.39,18.11,18.28,NaN,26.794293751251868,32.84827954491012,47.435180969331405,NaN,0,0,NaN,NaN,NaN,-0.8404532838273506,-3.554164644020741,-2.71371136019339
2018-12-19,18.74,19.45,16.26,16.46,NaN,25.85481250113806,32.20560191569796,47.12697021341766,NaN,0,0,NaN,NaN,NaN,-0.9660006414072595,-3.9212121619524645,-2.955211520545205
2018-12-20,16.4,16.4,13.8,14.68,NaN,24.838920455580055,31.5183234092,46.804114788408526,NaN,0,0,NaN,NaN,NaN,-1.0807052852817352,-4.306093127147374,-3.225387841865639
2018-12-21,14.38,15.01,12.18,12.24,NaN,23.69356405052732,30.762310726486277,46.46019324822536,NaN,0,0,NaN,NaN,NaN,-1.2222574314618817,-4.753209631192991,-3.5309521997311095
2018-12-24,12.22,12.22,10.05,10.05,NaN,22.453240045933928,29.950063247016228,46.09790276814351,NaN,0,0,NaN,NaN,NaN,-1.3544764866800998,-5.2240478080812345,-3.8695713214011347
2018-12-26,10.86,13.41,10.12,13.26,NaN,21.617490950849025,29.29555096281951,45.771157466967956,NaN,8,5,NaN,NaN,NaN,-1.126212089428277,-5.2773364331864805,-4.1511243437582035
2018-12-27,11.67,14.39,11.16,14.39,NaN,20.960446318953657,28.711019552512866,45.45890714391355,NaN,13,9,NaN,NaN,NaN,-0.8141435203658647,-5.168803744215534,-4.354660223849669
2018-12-28,15.03,16.23,13.75,14.71,NaN,20.392223926321506,28.161959962218244,45.152947868849736,NaN,16,13,NaN,NaN,NaN,-0.5157439799533794,-4.999340198791394,-4.483596218838015
2018-12-31,15.69,16.31,14.73,16.31,NaN,20.021112660292278,27.697177218601844,44.865953362692025,NaN,21,18,NaN,NaN,NaN,-0.1586924243346619,-4.681961749256342,-4.52326932492168
2019-01-02,14.6,16.34,14.4,16.34,NaN,19.686466054811163,27.251797719833146,44.58211303072494,NaN,23,21,NaN,NaN,NaN,0.11657180553321655,-4.377554568005159,-4.494126373538376
2019-01-03,15.71,16.11,14.08,14.26,NaN,19.19315095891924,26.742315456310276,44.28040046325504,NaN,18,19,NaN,NaN,NaN,0.19122255694189327,-4.25509817736101,-4.446320734302903
2019-01-04,15.6,18.35,15.6,17.99,NaN,19.08377359901749,26.39908739920007,44.01880443874504,NaN,26,23,NaN,NaN,NaN,0.506564142730916,-3.813115555889258,-4.319679698620174
2019-01-07,18.52,20.92,18.44,19.94,NaN,19.161612362743174,26.1457898541334,43.77921434482718,NaN,43,35,NaN,NaN,NaN,0.8414853498047652,-3.267823011364218,-4.109308361168983
2019-01-08,21.68,22.67,20.39,22.65,NaN,19.478738511584705,26.008700055932092,43.56897340607268,NaN,61,51,NaN,NaN,NaN,1.2177050702480114,-2.5871770233589686,-3.80488209360698
2019-01-09,24.87,24.87,23.13,23.63,NaN,19.85612591962246,25.9154177007975,43.37057566073862,NaN,77,68,NaN,NaN,NaN,1.4869078847907269,-1.9462472376185715,-3.4331551224092984
2019-01-10,22.88,24.31,22.83,24.16,NaN,20.24738719965678,25.846577790962307,43.17942565416411,NaN,84,78,NaN,NaN,NaN,1.6428156070441662,-1.3796356136040906,-3.0224512206482568
2019-01-11,23.9,24.71,23.54,24.66,NaN,20.6485338178698,25.800045328571628,42.99515276208288,NaN,89,85,NaN,NaN,NaN,1.7138803809251297,-0.8801007444918447,-2.5939811254169745
2019-01-14,23.58,23.81,22.77,22.9,NaN,20.85321256169982,25.686318060784505,42.79520099330594,NaN,83,83,NaN,NaN,NaN,1.5799077052730643,-0.6190964938256442,-2.1990041990987086
2019-01-15,23.68,24.66,20,20,NaN,20.77564778336347,25.4633251956557,42.56838307297454,NaN,72,75,NaN,NaN,NaN,1.2480915315312893,-0.6388897846845971,-1.8869813162158864
2019-01-16,25.81,26.33,25.53,25.86,NaN,21.23786162123952,25.478881070335866,42.402130505084244,NaN,90,85,NaN,NaN,NaN,1.3658633201595638,-0.17965216601643164,-1.5455154861759954
2019-01-17,26.06,27.39,26.06,27.03,NaN,21.76441965567229,25.53970926365603,42.249173982645594,NaN,96,92,NaN,NaN,NaN,1.4568364197693868,0.275530038535738,-1.1813063812336488
2019-01-18,28.75,30.08,27.94,29.58,NaN,22.474926959702085,25.6981520376303,42.12311254998245,NaN,98,95,NaN,NaN,NaN,1.6109916112518694,0.8324331328311878,-0.7785584784206815
2019-01-22,28.44,28.56,25.75,26.66,NaN,22.855388145183714,25.735871565566367,41.969250733564714,NaN,88,89,NaN,NaN,NaN,1.443912647177962,1.0263323305517709,-0.417580316626191
2019-01-23,27.87,28.57,26.06,26.92,NaN,23.224898313803376,25.782307974759842,41.819506945171035,NaN,86,86,NaN,NaN,NaN,1.2838980950664802,1.1872923022069095,-0.09660579285957083
2019-01-24,27.98,28.23,26.95,27.85,NaN,23.645362103457614,25.863393936533967,41.680506876064854,NaN,88,86,NaN,NaN,NaN,1.1765311780391334,1.3740581796893458,0.19752700165021247
2019-01-25,30.34,30.99,30.11,30.58,NaN,24.275783730416013,26.048358880199302,41.57005407132789,NaN,95,91,NaN,NaN,NaN,1.219981372263586,1.7225037169796948,0.5025223447161089
2019-01-28,28.86,30.16,28.35,29.58,NaN,24.7579852094691,26.186854610387567,41.45075005071766,NaN,93,92,NaN,NaN,NaN,1.114862608664265,1.8961006055464402,0.7812379968821752
2019-01-29,30.94,30.94,29.37,29.37,NaN,25.177259281335548,26.31168384135276,41.330543582551314,NaN,92,91,NaN,NaN,NaN,0.9700091568657006,1.993749442964301,1.0237402860986005
2019-01-30,30.69,33.1,29.67,32.26,NaN,25.821144801214135,26.544951141691868,41.240289417550805,NaN,96,94,NaN,NaN,NaN,1.0034681403485226,2.2780754615342538,1.2746073211857312
2019-01-31,32.98,34.42,32.45,34.13,NaN,26.576495273831032,26.84240403809611,41.16954026911746,NaN,98,96,NaN,NaN,NaN,1.0795548046106709,2.6240508269490697,1.5444960223383988
2019-02-01,35.23,35.48,33.76,34.93,NaN,27.335904794391848,27.159564664053125,41.1074552913153,NaN,98,97,NaN,NaN,NaN,1.1076256606259232,2.929028098120803,1.8214024374948796
2019-02-04,35.28,36.72,34.76,36.69,NaN,28.18627708581077,27.53330722624712,41.06350051229723,NaN,98,97,NaN,NaN,NaN,1.162870071930353,3.2749900274078207,2.1121199554774677
2019-02-05,38.31,38.65,37.01,37.76,NaN,29.056615532555245,27.934354001688412,41.03062986043358,NaN,98,97,NaN,NaN,NaN,1.1855657337706047,3.5940771226907238,2.408511388920119
2019-02-06,39.54,39.54,37.35,37.75,NaN,29.84692321141386,28.319281295739845,40.99798677724518,NaN,98,97,NaN,NaN,NaN,1.1150455048786703,3.802318270018457,2.6872727651397867
2019-02-07,36.99,37.5,34.29,35.59,NaN,30.369021101285327,28.60440751943632,40.94417596354125,NaN,90,92,NaN,NaN,NaN,0.8500467570312633,3.749831211428866,2.8997844543976026
2019-02-08,36.15,36.16,34.71,35.75,NaN,30.858201001168478,28.884626832399604,40.89249262062044,NaN,89,89,NaN,NaN,NaN,0.6231638649803317,3.678739285623017,3.0555754206426853
2019-02-11,37.3,37.3,36.36,37.04,NaN,31.42018272833498,29.204445387991775,40.854159360713766,NaN,92,90,NaN,NaN,NaN,0.5027584726358874,3.6840235114375446,3.1812650388016572
2019-02-12,39.79,40.34,39.02,39.78,NaN,32.18016611666816,29.619173019835234,40.84347120787084,NaN,96,94,NaN,NaN,NaN,0.5467926882015757,3.864755899053627,3.317963210852051
2019-02-13,42.18,42.95,40.8,41.45,41.45,33.02287828788015,30.083127019057383,40.84950632023033,NaN,98,96,NaN,NaN,NaN,0.6220549665115938,4.095531918991544,3.47347695247995
2019-02-14,41.21,42.27,40.96,40.96,40.96,33.74443480716377,30.509671057525722,40.85060575983003,NaN,97,96,NaN,NaN,NaN,0.5736810736239981,4.1905782945099475,3.6168972208859493
2019-02-15,43.3,44.37,43.3,43.94,43.94,34.67130437014888,31.036350623897263,40.881346001025754,NaN,98,97,NaN,NaN,NaN,0.6704900214963998,4.455009747756449,3.7845197262600494
2019-02-19,44.61,45.86,44.61,45.24,45.24,35.63209488195353,31.593356481783644,40.92471569255784,NaN,98,97,NaN,NaN,NaN,0.7444800186826184,4.715119749613322,3.9706397309307038
2019-02-20,46.76,46.94,45.94,45.98,45.98,36.57281352904866,32.15753858053723,40.9750170289503,NaN,98,97,NaN,NaN,NaN,0.762854149446806,4.924207417739211,4.161353268292405
2019-02-21,46.88,46.88,44.53,45.47,45.47,37.38164866277151,32.6795958911044,41.01974322766721,NaN,96,96,NaN,NaN,NaN,0.6638953516113784,4.991222457806629,4.32732710619525
2019-02-22,47.6,47.94,47.17,47.83,47.83,38.33149878433774,33.273729385570896,41.08750697664565,NaN,98,97,NaN,NaN,NaN,0.6782256743086164,5.175109199081021,4.496883524772405
2019-02-25,50.8,50.8,47.55,47.55,47.55,39.169544349397945,33.83358313515635,41.151810389813356,NaN,97,96,NaN,NaN,NaN,0.5927877578038894,5.2378682220272665,4.645080464223377
2019-02-26,48.78,49.03,46.71,46.75,46.75,39.85867668127086,34.34010928671885,41.207513769019194,NaN,94,94,NaN,NaN,NaN,0.41475957016814924,5.163529926933563,4.748770356765414
2019-02-27,47.36,47.72,45.93,46.74,46.74,40.484251528428054,34.826379510769094,41.262563383257806,NaN,93,93,NaN,NaN,NaN,0.2375007595909251,5.045646306254071,4.8081455466631455
2019-02-28,47.6,47.6,45.94,45.94,45.94,40.980228662207324,35.26220776524874,41.30910504113584,NaN,90,91,NaN,NaN,NaN,0.019059112716890425,4.831969437559259,4.812910324842369
2019-03-01,49.22,49.22,46.16,46.99,46.99,41.526571511097565,35.722121186219375,41.36563135913448,NaN,93,92,NaN,NaN,NaN,-0.09572482752747469,4.693254290433025,4.7889791179604995
2019-03-04,48.66,48.66,44.45,46.01,46.01,41.9341559191796,36.12556741421077,41.411843982426674,NaN,88,88,NaN,NaN,NaN,-0.2688526429255589,4.452913314303551,4.72176595722911
2019-03-05,46.91,46.91,44.81,44.82,NaN,42.19650538107236,36.46652555482996,41.44575598260153,NaN,80,82,NaN,NaN,NaN,-0.4822625626431716,4.118937753925145,4.601200316568317
2019-03-06,46.44,46.44,41.32,41.32,NaN,42.11682307370215,36.65685788601309,41.444504679292066,NaN,57,65,NaN,NaN,NaN,-0.8560528538063013,3.5311342493104405,4.387187103116742
2019-03-07,41.58,41.58,39.3,39.49,NaN,41.87802097609286,36.76796149832631,41.42505687153792,NaN,40,47,NaN,NaN,NaN,-1.2022451337944098,2.8843806858737295,4.086625819668139
2019-03-08,39.06,39.08,38.05,38.7,NaN,41.58910997826624,36.84372771407822,41.397941877791276,NaN,29,34,NaN,NaN,NaN,-1.443881013448268,2.2817745528578044,3.7256555663060724
2019-03-11,40.86,42.45,40.7,42.38,NaN,41.66100907115113,37.06083643117319,41.40771360040032,NaN,45,41,NaN,NaN,NaN,-1.3187601607091826,2.0772053654195943,3.395965526128777
2019-03-12,44.01,44.01,42.35,42.41,NaN,41.72909915559193,37.27060755151934,41.417686599401314,NaN,51,47,NaN,NaN,NaN,-1.200251086988283,1.8956516673934232,3.095902754381706
2019-03-13,44.54,44.7,43.5,43.65,NaN,41.903726505083576,37.52077980440094,41.43989867303911,NaN,57,53,NaN,NaN,NaN,-1.0121436015035004,1.830723252502331,2.8428668540058313
2019-03-14,44.51,50,42.86,50,NaN,42.6397513682578,38.010160988542076,41.52507381062081,NaN,85,73,NaN,NaN,NaN,-0.4618589429807094,2.2655431752799444,2.727402118260654
2019-03-15,44.18,44.19,43.05,43.56,NaN,42.723410334779814,38.22780173408945,41.545321832405676,NaN,56,61,NaN,NaN,NaN,-0.5285907303099844,2.0666637053731733,2.5952544356831577
2019-03-18,45.04,46.01,44.24,45.2,NaN,42.948554849799834,38.501221273929076,41.58168678929716,NaN,56,57,NaN,NaN,NaN,-0.4617067928995069,2.018120944558774,2.479827737458281
2019-03-19,47.2,47.2,43.61,43.76,NaN,43.02232259072712,38.70744789063774,41.60336154761261,NaN,47,50,NaN,NaN,NaN,-0.5100873556921282,1.8422185428431206,2.3523058985352487
2019-03-20,45.2,45.2,42.34,42.93,NaN,43.01392962793375,38.873038169436256,41.616561930223426,NaN,39,42,NaN,NaN,NaN,-0.5880859179284639,1.617198501124669,2.205284419053133
2019-03-21,43.61,45.79,43.61,44.83,NaN,43.17902693448523,39.106644515732874,41.648536438380404,NaN,49,46,NaN,NaN,NaN,-0.5049970659144525,1.5740380866600674,2.07903515257452
2019-03-22,44.59,44.59,39.09,39.09,NaN,42.80729721316839,39.105991789625705,41.62307836436667,NaN,18,27,NaN,NaN,NaN,-0.8117133594538533,1.0643934532572032,1.8761068127110565
2019-03-25,40.41,40.41,38.3,39.45,NaN,42.50208837560763,39.1194823076796,41.60145569407447,NaN,10,15,NaN,NaN,NaN,-0.9555355832868762,0.6816873336024614,1.6372229168893375
2019-03-26,42.44,42.75,40.51,41.74,NaN,42.432807614188754,39.222247707378436,41.60283424438219,NaN,20,18,NaN,NaN,NaN,-0.8643736113348397,0.5567559027207878,1.4211295140556275
2019-03-27,43.33,43.33,39.6,40.95,NaN,42.298006921989774,39.290002699245946,41.59633838125401,NaN,19,18,NaN,NaN,NaN,-0.825295281326196,0.38951041239788253,1.2148056937240785
2019-03-28,42.09,42.71,41.03,41.91,NaN,42.26273356544525,39.392747691432376,41.59945939238581,NaN,24,22,NaN,NaN,NaN,-0.7073485931256678,0.3306199523169937,1.0379685454426615
2019-03-29,44.12,44.12,42.49,42.63,NaN,42.29612142313205,39.5196987623566,41.609713527784955,NaN,31,27,NaN,NaN,NaN,-0.5598557550281971,0.33814885165741515,0.8980046066856122
2019-04-01,45.67,45.86,44.45,45.31,NaN,42.5701103846655,39.746769399126926,41.646532298652765,NaN,48,41,NaN,NaN,NaN,-0.27521713527729186,0.5539831875889973,0.8292003228662892
2019-04-02,47.27,47.27,45.2,45.61,NaN,42.84646398605954,39.97670001092587,41.68596978821841,NaN,56,50,NaN,NaN,NaN,-0.07079818769572399,0.7407025882466343,0.8115007759423583
2019-04-03,47.45,47.73,45.51,46.02,NaN,43.134967260054125,40.21369216736015,41.729094466942605,NaN,61,56,NaN,NaN,NaN,0.07980595087558251,0.9112582145368364,0.8314522636612539
2019-04-04,47.63,47.96,47.04,47.83,NaN,43.561788418231025,40.51237090589505,41.78979999463472,NaN,73,66,NaN,NaN,NaN,0.277947927359521,1.1788871728606551,0.9009392455011341
2019-04-05,50.51,50.51,49.81,50.28,NaN,44.17253492566457,40.89541518409524,41.87427959667816,NaN,90,82,NaN,NaN,NaN,0.5357085751585153,1.5705749644492784,1.034866389290763
2019-04-08,50.43,50.49,49.53,50.25,NaN,44.72503175060415,41.26226164746406,41.95762009820375,NaN,96,91,NaN,NaN,NaN,0.6578360175719973,1.8571614112557597,1.1993253936837625
