Day,Date,Open,High,Low,Close,Volume
Wed,7/18/2007,78,78,78,78,0
Tue,7/17/2007,79,79,79,79,0
Mon,7/16/2007,79,79,79,79,0
Fri,7/13/2007,79,79,79,79,0
Thu,7/12/2007,77,77,77,77,0
Wed,7/11/2007,75,75,75,75,0
Tue,7/10/2007,76,76,76,76,0
Mon,7/9/2007,76,76,76,76,0
Fri,7/6/2007,75,75,75,75,0
Thu,7/5/2007,76,76,76,76,0
Tue,7/3/2007,75,75,75,75,0
Mon,7/2/2007,74,74,74,74,0
Fri,6/29/2007,72,72,72,72,0
Thu,6/28/2007,71,71,71,71,0
Wed,6/27/2007,71,71,71,71,0
Tue,6/26/2007,73,73,73,73,0
Mon,6/25/2007,73,73,73,73,0
Fri,6/22/2007,73,73,73,73,0
Thu,6/21/2007,73,73,73,73,0
Wed,6/20/2007,72,72,72,72,0
Tue,6/19/2007,72,72,72,72,0
Mon,6/18/2007,73,73,73,73,0
Fri,6/15/2007,73,73,73,73,0
Thu,6/14/2007,73,73,73,73,0
Wed,6/13/2007,71,71,71,71,0
Tue,6/12/2007,69,69,69,69,0
Mon,6/11/2007,70,70,70,70,0
Fri,6/8/2007,69,69,69,69,0
Thu,6/7/2007,70,70,70,70,0
Wed,6/6/2007,76,76,76,76,0
Tue,6/5/2007,76,76,76,76,0
Mon,6/4/2007,76,76,76,76,0
Fri,6/1/2007,76,76,76,76,0
Thu,5/31/2007,74,74,74,74,0
Wed,5/30/2007,74,74,74,74,0
Tue,5/29/2007,73,73,73,73,0
Fri,5/25/2007,73,73,73,73,0
Thu,5/24/2007,73,73,73,73,0
Wed,5/23/2007,74,74,74,74,0
Tue,5/22/2007,74,74,74,74,0
Mon,5/21/2007,73,73,73,73,0
Fri,5/18/2007,72,72,72,72,0
Thu,5/17/2007,75,75,75,75,0
Wed,5/16/2007,75,75,75,75,0
Tue,5/15/2007,75,75,75,75,0
Mon,5/14/2007,75,75,75,75,0
Fri,5/11/2007,75,75,75,75,0
Thu,5/10/2007,74,74,74,74,0
Wed,5/9/2007,75,75,75,75,0
Tue,5/8/2007,74,74,74,74,0
Mon,5/7/2007,74,74,74,74,0
Fri,5/4/2007,75,75,75,75,0
Thu,5/3/2007,74,74,74,74,0
Wed,5/2/2007,72,72,72,72,0
Tue,5/1/2007,72,72,72,72,0
Mon,4/30/2007,72,72,72,72,0
Fri,4/27/2007,73,73,73,73,0
Thu,4/26/2007,72,72,72,72,0
Wed,4/25/2007,73,73,73,73,0
Tue,4/24/2007,70,70,70,70,0
Mon,4/23/2007,70,70,70,70,0
Fri,4/20/2007,70,70,70,70,0
Thu,4/19/2007,70,70,70,70,0
Wed,4/18/2007,70,70,70,70,0
Tue,4/17/2007,72,72,72,72,0
Mon,4/16/2007,72,72,72,72,0
Fri,4/13/2007,69,69,69,69,0
Thu,4/12/2007,67,67,67,67,0
Wed,4/11/2007,66,66,66,66,0
Tue,4/10/2007,66,66,66,66,0
Mon,4/9/2007,65,65,65,65,0
Thu,4/5/2007,64,64,64,64,0
Wed,4/4/2007,63,63,63,63,0
Tue,4/3/2007,62,62,62,62,0
Mon,4/2/2007,60,60,60,60,0
