Day,Date,Open,High,Low,Close,Volume
Fri,7/23/2004,35,35,35,35,0
Thu,7/22/2004,38,38,38,38,0
Wed,7/21/2004,39,39,39,39,0
Tue,7/20/2004,40,40,40,40,0
Mon,7/19/2004,39,39,39,39,0
Fri,7/16/2004,40,40,40,40,0
Thu,7/15/2004,41,41,41,41,0
Wed,7/14/2004,41,41,41,41,0
Tue,7/13/2004,42,42,42,42,0
Mon,7/12/2004,42,42,42,42,0
Fri,7/9/2004,42,42,42,42,0
Thu,7/8/2004,43,43,43,43,0
Wed,7/7/2004,45,45,45,45,0
Tue,7/6/2004,45,45,45,45,0
Fri,7/2/2004,49,49,49,49,0
Thu,7/1/2004,50,50,50,50,0
Wed,6/30/2004,53,53,53,53,0
Tue,6/29/2004,54,54,54,54,0
Mon,6/28/2004,54,54,54,54,0
Fri,6/25/2004,54,54,54,54,0
Thu,6/24/2004,54,54,54,54,0
Wed,6/23/2004,53,53,53,53,0
Tue,6/22/2004,51,51,51,51,0
Mon,6/21/2004,47,47,47,47,0
Fri,6/18/2004,50,50,50,50,0
Thu,6/17/2004,49,49,49,49,0
Wed,6/16/2004,53,53,53,53,0
Tue,6/15/2004,53,53,53,53,0
Mon,6/14/2004,48,48,48,48,0
Thu,6/10/2004,53,53,53,53,0
Wed,6/9/2004,50,50,50,50,0
Tue,6/8/2004,54,54,54,54,0
Mon,6/7/2004,56,56,56,56,0
Fri,6/4/2004,51,51,51,51,0
Thu,6/3/2004,48,48,48,48,0
Wed,6/2/2004,51,51,51,51,0
Tue,6/1/2004,52,52,52,52,0
Fri,5/28/2004,53,53,53,53,0
Thu,5/27/2004,53,53,53,53,0
Wed,5/26/2004,53,53,53,53,0
Tue,5/25/2004,54,54,54,54,0
Mon,5/24/2004,43,43,43,43,0
Fri,5/21/2004,44,44,44,44,0
Thu,5/20/2004,37,37,37,37,0
Wed,5/19/2004,41,41,41,41,0
Tue,5/18/2004,41,41,41,41,0
Mon,5/17/2004,38,38,38,38,0
Fri,5/14/2004,40,40,40,40,0
Thu,5/13/2004,45,45,45,45,0
Wed,5/12/2004,44,44,44,44,0
Tue,5/11/2004,49,49,49,49,0
Mon,5/10/2004,45,45,45,45,0
Fri,5/7/2004,49,49,49,49,0
Thu,5/6/2004,48,48,48,48,0
Wed,5/5/2004,50,50,50,50,0
Tue,5/4/2004,49,49,49,49,0
Mon,5/3/2004,48,48,48,48,0
Fri,4/30/2004,49,49,49,49,0
Thu,4/29/2004,50,50,50,50,0
Wed,4/28/2004,58,58,58,58,0
Tue,4/27/2004,65,65,65,65,0
Mon,4/26/2004,65,65,65,65,0
Fri,4/23/2004,70,70,70,70,0
Thu,4/22/2004,64,64,64,64,0
Wed,4/21/2004,56,56,56,56,0
Tue,4/20/2004,54,54,54,54,0
Mon,4/19/2004,60,60,60,60,0
Fri,4/16/2004,58,58,58,58,0
Thu,4/15/2004,61,61,61,61,0
Wed,4/14/2004,64,64,64,64,0
Tue,4/13/2004,66,66,66,66,0
Mon,4/12/2004,70,70,70,70,0
Thu,4/8/2004,69,69,69,69,0
Wed,4/7/2004,68,68,68,68,0
Tue,4/6/2004,68,68,68,68,0
Mon,4/5/2004,71,71,71,71,0
Fri,4/2/2004,68,68,68,68,0
Thu,4/1/2004,62,62,62,62,0
Wed,3/31/2004,60,60,60,60,0
Tue,3/30/2004,62,62,62,62,0
Mon,3/29/2004,60,60,60,60,0
Fri,3/26/2004,58,58,58,58,0
Thu,3/25/2004,59,59,59,59,0
Wed,3/24/2004,51,51,51,51,0
Tue,3/23/2004,47,47,47,47,0
Mon,3/22/2004,49,49,49,49,0
Fri,3/19/2004,51,51,51,51,0
Thu,3/18/2004,55,55,55,55,0
Wed,3/17/2004,56,56,56,56,0
Tue,3/16/2004,54,54,54,54,0
Mon,3/15/2004,51,51,51,51,0
Fri,3/12/2004,57,57,57,57,0
Thu,3/11/2004,53,53,53,53,0
Wed,3/10/2004,53,53,53,53,0
Tue,3/9/2004,61,61,61,61,0
Mon,3/8/2004,64,64,64,64,0
Fri,3/5/2004,69,69,69,69,0
Thu,3/4/2004,73,73,73,73,0
Wed,3/3/2004,72,72,72,72,0
Tue,3/2/2004,74,74,74,74,0
Mon,3/1/2004,74,74,74,74,0
Fri,2/27/2004,73,73,73,73,0
Thu,2/26/2004,75,75,75,75,0
Wed,2/25/2004,73,73,73,73,0
Tue,2/24/2004,73,73,73,73,0
Mon,2/23/2004,73,73,73,73,0
Fri,2/20/2004,77,77,77,77,0
Thu,2/19/2004,77,77,77,77,0
Wed,2/18/2004,82,82,82,82,0
Tue,2/17/2004,86,86,86,86,0
Fri,2/13/2004,85,85,85,85,0
Thu,2/12/2004,88,88,88,88,0
Wed,2/11/2004,88,88,88,88,0
Tue,2/10/2004,86,86,86,86,0
Mon,2/9/2004,85,85,85,85,0
Fri,2/6/2004,85,85,85,85,0
Thu,2/5/2004,85,85,85,85,0
Wed,2/4/2004,84,84,84,84,0
Tue,2/3/2004,86,86,86,86,0
Mon,2/2/2004,89,89,89,89,0
Fri,1/30/2004,87,87,87,87,0
Thu,1/29/2004,88,88,88,88,0
Wed,1/28/2004,87,87,87,87,0
Tue,1/27/2004,90,90,90,90,0
Mon,1/26/2004,92,92,92,92,0
Fri,1/23/2004,92,92,92,92,0
Thu,1/22/2004,91,91,91,91,0
